Lnum	basehw	suffix	resolution	in_sanhw1
12421	kuqyam	qyA	kuqyA	True
12424	kuRapa	paH	kuRapaH	True
12424	kuRapa	pam	kuRapam	True
12424	kuRapa	paH	kuRapaH	True
12424	kuRapa	pI	kuRapI	True
12434	kuRqaH	qaH	kuRqaH	True
12434	kuRqaH	RqA	kuRqA	True
12439	kuRqalin	nI	kuRqalinI	True
12446	kuRqira	raH	kuRqiraH	True
12447	kutapaH	pam	kutapam	True
12453	kutupaH	paH	kutupaH	True
12454	kutUhala	lam	kutUhalam	True
12461	kutsanam	nA	kutsanA	True
12462	kutsita	tam	kutsitam	True
12469	kuddAraH	lakam	kuddAlakam	True
12477	kuntalaH	lAH	kuntalAH	True
12484	kundaH	ndam	kundam	True
12484	kundaH	ndaH	kundaH	True
12492	kopana	nam	kopanam	True
12492	kopana	nA	kopanA	True
12493	kopanaka	kaH	kopanakaH	True
12506	kubja	bjaH	kubjaH	True
12506	kubja	bjA	kubjA	True
12514	kumAraH	ram	kumAram	True
12522	kumudaH	dam	kumudam	True
12522	kumudaH	daH	kumudaH	True
12522	kumudaH	dA	kumudA	True
12523	kumudika	kA	kumudikA	True
12525	kumudvat	tI	kumudvatI	True
12529	kumbaH	bA	kumbA	True
12530	kumBaH	BA	kumBA	True
12530	kumBaH	Bam	kumBam	True
12537	kumBIkaH	kA	kumBIkA	True
12553	kuravaH	vam(bam)	kuravam	True
12553	kuravaH	va(ba)kam	kuravakam	True
12557	kuruH	ruH	kuruH	True
12560	kuruRwaH	RwI	kuruRwI	True
12567	kuruvindaH	ndam	kuruvindam	True
12576	kulam	laH	kulaH	True
12576	kulam	lA	kulA	True
12577	kulaka	kaH	kulakaH	True
12577	kulaka	kam	kulakam	True
12583	kulika	kaH	kulikaH	True
12586	kulIna	naH	kulInaH	True
12586	kulIna	nam	kulInam	True
12587	kulya	lyaH	kulyaH	True
12587	kulya	lyam	kulyam	True
12587	kulya	lyA	kulyA	True
12589	kulawaH	wA	kulawA	True
12590	kulatTaH	tTikA	kulatTikA	True
12598	kulAlaH	lI	kulAlI	True
12609	kulInaka	kaH	kulInakaH	True
12616	kulPaH	lPaH	kulPaH	True
12618	kulmAzam	zaH	kulmAzaH	True
12638	kuSaH	SaH	kuSaH	True
12638	kuSaH	SA	kuSA	True
12638	kuSaH	SI	kuSI	True
12638	kuSaH	Sam	kuSam	True
12642	kuSeSayam	yaH	kuSeSayaH	True
12643	kuSala	lam	kuSalam	True
12643	kuSala	laH	kuSalaH	True
12648	kuSika	kaH	kuSikaH	True
12650	kuSIlavaH	vO	kuSIlavO	True
12656	kuzAku	kuH	kuzAkuH	True
12658	kuzIda	dam	kuzIdam	True
12660	kuzWaH	zWA	kuzWA	True
12664	kuzmARqaH	qI	kuzmARqI	True
12669	kusIda	daH	kusIdaH	True
12669	kusIda	dam	kusIdam	True
12673	kusumam	maH	kusumaH	True
12680	kusumBaH	mBam	kusumBam	True
12680	kusumBaH	mBaH	kusumBaH	True
12690	kuhakaH	kam	kuhakam	True
12690	kuhakaH	kA	kuhakA	True
12691	kuhana	naH	kuhanaH	True
12691	kuhana	nA	kuhanA	True
12691	kuhana	nam	kuhanam	True
12693	kuharam	raH	kuharaH	True
12708	kUwa	waH	kUwaH	True
12708	kUwa	wam	kUwam	True
12708	kUwa	waH	kUwaH	True
12709	kUwaka	kam	kUwakam	True
12709	kUwaka	kaH	kUwakaH	True
12721	kUpaH	pI	kUpI	True
12722	kUpakaH	pikA	kUpikA	True
12726	kUbara	raH	kUbaraH	True
12726	kUbara	ram	kUbaram	True
12726	kUbara	raH	kUbaraH	True
12726	kUbara	rI	kUbarI	True
12730	kUrcaH	rcaH	kUrcaH	True
12735	kUrdanam	nI	kUrdanI	True
12739	kUrmaH	rmI	kUrmI	True
12744	kUlakaH	kaH	kUlakaH	True
12748	kUlaMkaza	zaH	kUlaMkazaH	True
12748	kUlaMkaza	zA	kUlaMkazA	True
12754	kUzmARqaH	qI	kUzmARqI	True
12759	kfta	tam	kftam	True
12760	kftaka	kam	kftakam	True
12760	kftaka	kam	kftakam	True
12766	kftnu	tnuH	kftnuH	True
12767	kftya	tyam	kftyam	True
12767	kftya	tyaH	kftyaH	True
12767	kftya	tyA	kftyA	True
12779	kfcCra	cCraH	kfcCraH	True
12779	kfcCra	cCram	kfcCram	True
12779	kfcCra	cCraH	kfcCraH	True
12779	kfcCra	cCram	kfcCram	True
12779	kfcCra	cCram, kfcCret, kfcCrat	kfcCram	True
12790	kftrima	maH, ˚putraH	kftrimaH	True
12790	kftrima	mam	kftrimam	True
12795	kftsam	tsaH	kftsaH	True
12796	kftsna	tsnam	kftsnam	True
12797	kfdaram	raH	kfdaraH	True
12801	kfpaRa	Ram	kfpaRam	True
12801	kfpaRa	RaH	kfpaRaH	True
12806	kfpARakaH	RikA	kfpARikA	True
12812	kfmi	miH	kfmiH	True
12827	kfzaka	kaH	kfzakaH	True
12827	kfzaka	kam	kfzakam	True
12834	kfzRa	zRaH	kfzRaH	True
12834	kfzRa	zRA	kfzRA	True
12834	kfzRa	zRI	kfzRI	True
12834	kfzRa	zRam	kfzRam	True
12836	kfzRalaH	lam	kfzRalam	True
12850	kekayaH	yI	kekayI	True
12851	kekara	ram	kekaram	True
12856	keta	taH	ketaH	True
12857	ketakaH	kam	ketakam	True
12857	ketakaH	kI	ketakI	True
12874	keyUraH	raH	keyUraH	True
12876	keralaH	lI	keralI	True
12882	keliH	liH	keliH	True
12888	kevala	lI	kevalI	True
12888	kevala	lam	kevalam	True
12888	kevala	lI	kevalI	True
12888	kevala	lam	kevalam	True
12892	keSaH	SI	keSI	True
12895	keSava	vaH	keSavaH	True
12900	keSya	SyaH	keSyaH	True
12900	keSya	Syam	keSyam	True
12901	kesaraH	ram	kesaram	True
12905	kesarin	riRI	kesariRI	True
12910	kEkeyaH	yI	kEkeyI	True
12914	kEwaBaH	BA	kEwaBA	True
12914	kEwaBaH	BI	kEwaBI	True
12917	kEtavam	vaH	kEtavaH	True
12919	kEdAra	raH	kEdAraH	True
12919	kEdAra	ram	kEdAram	True
12919	kEdAra	kEdArakam	kEdArakam	True
12919	kEdAra	kEdArikam	kEdArikam	True
12919	kEdAra	kEdArikA	kEdArikA	False
12919	kEdAra	kEdAryam	kEdAryam	True
12925	kEravaH	vam	kEravam	True
12925	kEravaH	vI	kEravI	True
12929	kErAta	taH	kErAtaH	True
12929	kErAta	tam	kErAtam	True
12938	kESika	kaH	kESikaH	True
12938	kESika	kam	kESikam	True
12938	kESika	kI	kESikI	True
12945	kokanadam	dinI	kokanadinI	True
12950	koNkaH	Ram	koNkaRam	True
12953	koca	caH	kocaH	True
12956	kowaka	kaH	kowakaH	True
12975	koTa	TaH	koTaH	True
12976	kodaRqaH	RqaH	kodaRqaH	True
12983	komala	lam	komalam	True
12983	komala	lA	komalA	True
12993	kolaH	lam	kolam	True
13002	koSaH	SI	koSI	True
13010	kozWa	zWaH	kozWaH	True
13010	kozWa	zWam	kozWam	True
13011	kozWakaH	kam	kozWakam	True
13015	kozRa	zRam	kozRam	True
13018	kohala	laH	kohalaH	True
13019	kOkftyam	kOkkuwa	kOkkuwa	True
13029	kOYjara	ram	kOYjaram	True
13030	kOwa	waH	kOwaH	True
13037	kOwilyam	lyaH	kOwilyaH	True
13037	kOwilyam	SAstram	kOwilyaSAstram	True
13040	kOwumba	bam	kOwumbam	True
13041	kOwumbika	kaH	kOwumbikaH	True
13049	kOtukita	tA	kOtukitA	True
13052	kOtsam	tsaH	kOtsaH	True
13059	kOpa	pam	kOpam	True
13064	kOmAra	rI	kOmArI	True
13064	kOmAra	ram	kOmAram	True
13071	kOrava	vaH	kOravaH	True
13075	kOrma	rmaH	kOrmaH	True
13076	kOla	laH	kOlaH	True
13076	kOla	lam	kOlam	True
13077	kOlakeya	yaH	kOlakeyaH	True
13079	kOlaweyaH	yam	kOlaweyam	True
13081	kOlAlaH	lam	kOlAlam	True
13082	kOlAlaka	kam	kOlAlakam	True
13083	kOlika	kaH	kOlikaH	True
13084	kOlIna	naH	kOlInaH	True
13084	kOlIna	nam	kOlInam	True
13088	kOleyaka	kaH	kOleyakaH	True
13089	kOlya	lyam	kOlyam	True
13091	kOvera	rI	kOverI	True
13092	kOSa	Sam	kOSam	True
13100	kOSika	kaH	kOSikaH	True
13100	kOSika	kA	kOSikA	True
13100	kOSika	kI	kOSikI	True
13100	kOSika	kam	kOSikam	True
13104	kOSeya	yam	kOSeyam	True
13106	kOsalya	lyaH	kOsalyaH	True
13106	kOsalya	lyA	kOsalyA	True
13109	kOsuma	mam	kOsumam	True
13110	kOsumBa	BaH	kOsumBaH	True
13117	krakacaH	cA	krakacA	True
13127	krandana	nam	krandanam	True
13129	krandita	tam	kranditam	True
13134	kramaka	kaH	kramakaH	True
13135	kramaRaH	Ram	kramaRam	True
13142	krAnta	taH	krAntaH	True
13142	krAnta	ntam	krAntam	True
13158	krivi	viH	kriviH	True
13166	krIta	taH	krItaH	True
13166	krIta	tam	krItam	True
13167	krItaka	kaH	krItakaH	True
13172	krIqa	qaH	krIqaH	True
13175	krIqanakaH	krIqanakatayA	krIqanakatayA	True
13188	krudDa	dDam	krudDam	True
13190	kroDaH	DA	kroDA	True
13191	kroDana	naH	kroDanaH	True
13191	kroDana	nA	kroDanA	True
13191	kroDana	nam	kroDanam	True
13192	kroDanIya	yam	kroDanIyam	True
13200	kruzwa	zwam	kruzwam	True
13202	kroSana	nam	kroSanam	True
13203	krUra	raH	krUraH	True
13203	krUra	ram	krUram	True
13203	krUra	raH	krUraH	True
13203	krUra	ram	krUram	True
13205	kroqaH	qam	kroqam	True
13205	kroqaH	qA	kroqA	True
13205	kroqaH	qI	kroqI	True
13227	kledaka	kaH	kledakaH	True
13229	kledana	naH	kledanaH	True
13229	kledana	nam	kledanam	True
13236	kliSita	zwam	klizwam	True
13246	klIba	baH	klIbaH	True
13246	klIba	bam	klIbam	True
13257	kvaRaH	naH	kvaRanaH	True
13263	kvaTita	tam	kvaTitam	True
13270	kzaRaH	kzaRekzaRe	kzaRekzaRe	False
13273	kzaRika	kA	kzaRikA	True
13274	kzaRin	nI	kzaRinI	True
13277	kzata	tam	kzatam	True
13280	kzatraH	trI	kzatrI	True
13282	kzatriyaH	yam	kzatriyam	True
13294	kzapaRaH	Ram	kzapaRam	True
13303	kzama	mam	kzamam	True
13311	kzAnta	taH	kzAntaH	True
13311	kzAnta	tA	kzAntA	True
13311	kzAnta	tam	kzAntam	True
13313	kzAntu	tuH	kzAntuH	True
13318	kzara	raH	kzaraH	True
13318	kzara	ram	kzaram	True
13322	kzAra	raH	kzAraH	True
13322	kzAra	ram	kzAram	True
13324	kzAraRam	Ram	kzAraRam	True
13335	kzAtra	tram	kzAtram	True
13338	kzAma	maH	kzAmaH	True
13338	kzAma	mA	kzAmA	True
13338	kzAma	mam	kzAmam	True
13344	kzayaH	yam	kzayam	True
13345	kzayaRa	RaH	kzayaRaH	True
13345	kzayaRa	Ram	kzayaRam	True
13352	kzita	tam	kzitam	True
13362	kzipa	paH	kzipaH	True
13362	kzipa	pA	kzipA	True
13365	kzipaRiH	RiH	kzipaRiH	True
13367	kzipaRyu	RyuH	kzipaRyuH	True
13369	kzipta	ptA	kziptA	True
13369	kzipta	ptam	kziptam	True
13372	kzipra	pram	kzipram	True
13372	kzipra	pram	kzipram	True
13374	kzepaka	kaH	kzepakaH	True
13375	kzepaRam	RiH	kzepaRiH	True
13375	kzepaRam	RI	kzepaRI	True
13377	kzepaRIya	yam	kzepaRIyam	True
13388	kzIraH	raH	kzIraH	True
13388	kzIraH	rA	kzIrA	True
13388	kzIraH	rI	kzIrI	True
13388	kzIraH	rI	kzIrI	True
13401	kzavakam	vikA	kzavikA	True
13403	kzut	janikA	kzujjanikA	True
13412	kzudra	draH	kzudraH	True
13412	kzudra	drA	kzudrA	True
13412	kzudra	dram	kzudram	True
13420	kzodita	tam	kzoditam	True
13422	kzodIyas	kzodya	kzodya	True
13434	kzubDa	bDaH	kzubDaH	True
13436	kzoBaRam	RaH	kzoBaRaH	True
13445	kzullaka	kaH	kzullakaH	True
13447	kzetrika	kaH	kzetrikaH	True
13449	kzetriya	yam	kzetriyam	True
13449	kzetriya	yaH	kzetriyaH	True
13453	kzema	maH	kzemaH	True
13453	kzema	mam	kzemam	True
13453	kzema	maH	kzemaH	True
13453	kzema	mA	kzemA	True
13453	kzema	mA	kzemA	True
13453	kzema	mam	kzemam	True
13455	kzemya	myaH	kzemyaH	True
13466	kzomaH	mam	kzomam	True
13468	kzOdraH	dram	kzOdram	True
13471	kzOmaH	maH	kzOmaH	True
13471	kzOmaH	mam	kzOmam	True
13471	kzOmaH	mam	kzOmam	True
13471	kzOmaH	mI	kzOmI	True
13472	kzOram	rI	kzOrI	True
13484	kzveqa	qaH	kzveqaH	True
13484	kzveqa	qA	kzveqA	True
13489	KaH	Kam	Kam	True
13489	KaH	KA	KA	True
13491	KakKawa	wam	KakKawam	True
13498	KajaH	jA	KajA	True
13499	KajakaH	jikA	KajikA	True
13503	KajAkaH	kA	KajAkA	True
13508	KaYjanaH	nA	KaYjanA	True
13508	KaYjanaH	nam	KaYjanam	True
13514	KawakAmuKam	KaH	KawakAmuKaH	True
13515	KawikaH	kA	KawikA	True
13520	Kawwana	naH	KawwanaH	True
13524	KawwikaH	kA	KawwikA	True
13533	KaqgaH	qgam	Kaqgam	True
13541	KaRqa	RqaH	KaRqaH	True
13541	KaRqa	Rqam	KaRqam	True
13541	KaRqa	RqaH	KaRqaH	True
13541	KaRqa	Rqam	KaRqam	True
13541	KaRqa	KaRqa	KaRqa	True
13542	KaRqaka	kaH	KaRqakaH	True
13542	KaRqaka	kam	KaRqakam	True
13542	KaRqaka	kaH	KaRqakaH	True
13543	KaRqana	nam	KaRqanam	True
13547	KaRqikaH	kA	KaRqikA	True
13548	KaRqita	tA	KaRqitA	True
13549	KaRqin	nI	KaRqinI	True
13558	Kanaka	kaH	KanakaH	True
13566	KAta	tam	KAtam	True
13566	KAta	tA	KAtA	True
13567	KAtakaH	kam	KAtakam	True
13571	KAnaka	kaH	KAnakaH	True
13575	Keya	yam	Keyam	True
13577	Kara	raH	KaraH	True
13577	Kara	ram	Karam	True
13584	Karu	ruH	KaruH	True
13584	Karu	ruH	KaruH	True
13592	KarjUraH	ram	KarjUram	True
13592	KarjUraH	rI	KarjUrI	True
13596	KarparaH	ram	Karparam	True
13601	Karva	rvaH	KarvaH	True
13601	Karva	rvam	Karvam	True
13606	KalaH	laH	KalaH	True
13623	KallaH	llI	KallI	True
13645	KARqavaH	vam	KARqavam	True
13649	KAda	daH	KAdaH	True
13650	KAdaka	kaH	KAdakaH	True
13652	KAdanaH	nam	KAdanam	True
13654	KAdya	dyam	KAdyam	True
13656	KAdira	raH	KAdiraH	True
13660	KAraH	rI	KArI	True
13674	KedaH	dA	KedA	True
13680	KilaH	laH	KilaH	True
13702	Kewa	waH	KewaH	True
13702	Kewa	waH	KewaH	True
13702	Kewa	wam	Kewam	True
13702	Kewa	wam	Kewam	True
13704	KewakaH	kaH	KewakaH	True
13704	KewakaH	kam	Kewakam	True
13710	Kela	lA	KelA	True
13711	Kelanam	nI	KelanI	True
13722	KolaH	lam	Kolam	True
13726	KyAta	tam	KyAtam	True
13731	ga	gaH	gaH	True
13731	ga	gA	gA	True
13731	ga	gam	gam	True
13741	gajaH	jI	gajI	True
13746	gaYjaH	YjA	gaYjA	True
13746	gaYjaH	jam	gaYjam	True
13753	gaqu	quH	gaquH	True
13764	gaRaka	kaH	gaRakaH	True
13764	gaRaka	kI	gaRakI	True
13766	gaRanam	nA	gaRanA	True
13795	gaRqUzaH	gaRqUzIkf	gaRqUzIkf	True
13799	gadaH	dam	gadam	True
13800	gadayitnu	tnuH	gadayitnuH	True
13805	gadgada	dam	gadgadam	True
13805	gadgada	daH	gadgadaH	True
13805	gadgada	dam	gadgadam	True
13808	gadya	dyam	gadyam	True
13813	ganDaH	nDam	ganDam	True
13816	ganDavat	tI	ganDavatI	True
13818	ganDi	nDi	ganDi	True
13819	ganDika	kaH	ganDikaH	True
13826	gaBastiH	stiH	gaBastiH	True
13832	gata	tam	gatam	True
13843	gama	maH	gamaH	True
13844	gamaka	kaH	gamakaH	True
13849	gamya	myaH	gamyaH	True
13851	gamBIra	raH	gamBIraH	True
13854	gayaH	yA	gayA	True
13856	gara	raH	garaH	True
13856	gara	raH	garaH	True
13856	gara	ram	garam	True
13856	gara	ram	garam	True
13859	garalaH	lam	garalam	True
13871	gargaraH	rI	gargarI	True
13877	garjita	tam	garjitam	True
13877	garjita	taH	garjitaH	True
13880	gartaH	rtaH	gartaH	True
13883	gardaBaH	Bam	gardaBam	True
13883	gardaBaH	BI	gardaBI	True
13884	gardaBakaH	BikA	gardaBikA	True
13887	garDana	m	garDanam	True
13890	garBakaH	kam	garBakam	True
13893	garBita	tam	garBitam	True
13893	garBita	tA	garBitA	True
13902	garvita	m	garvitam	True
13907	garhita	tam	garhitam	True
13930	gavayaH	yI	gavayI	True
13931	gavalaH	lam	gavalam	True
13937	gavizWi	zWiH	gavizWiH	True
13938	gavizWa	zWaH	gavizWaH	True
13939	gavya	vyam	gavyam	True
13939	gavya	vyA	gavyA	True
13945	gavequH	quH	gavequH	True
13948	gaveza	zaH	gavezaH	True
13949	gavezaRam	Ram	gavezaRam	True
13949	gavezaRam	RA	gavezaRA	True
13952	gahana	nam	gahanam	True
13952	gahana	naH	gahanaH	True
13956	gahvara	ram	gahvaram	True
13956	gahvara	raH	gahvaraH	True
13956	gahvara	rI	gahvarI	True
13960	gANga	NgaH	gANgaH	True
13960	gANga	Ngam	gANgam	True
13960	gANga	NgI	gANgI	True
13964	gANgeya	yaH	gANgeyaH	True
13964	gANgeya	yam	gANgeyam	True
13976	gARapatyaH	tyam	gARapatyam	True
13982	gARqI	gARqImaya	gARqImaya	True
13986	gAtram	trA	gAtrA	True
13991	gADa	Dam	gADam	True
13998	gAnDarva	rvaH	gAnDarvaH	True
13998	gAnDarva	rvam	gAnDarvam	True
13998	gAnDarva	rvI	gAnDarvI	True
14000	gAnDAraH	ram	gAnDAram	True
14004	gAnDikaH	kam	gAnDikam	True
14011	gAyatra	tram	gAyatram	True
14012	gAyatrI	tram	gAyatram	True
14014	gAyanaH	nam	gAyanam	True
14016	gAruqa	qaH	gAruqaH	True
14016	gAruqa	qam	gAruqam	True
14018	gArutmata	tam	gArutmatam	True
14019	gArga	rgaH	gArgaH	True
14019	gArga	rgI	gArgI	True
14024	gArDra	rDraH	gArDraH	True
14030	gArhapatyaH	tyam	gArhapatyam	True
14031	gArhameDa	DaH	gArhameDaH	True
14040	gAloqita	tam	gAloqitam	True
14044	gAQa	Qam	gAQam	True
14045	gAha	haH	gAhaH	True
14052	giri	riH	giriH	True
14052	giri	riH	giriH	True
14053	girikaH	kA	girikA	True
14057	gila	laH	gilaH	True
14063	gIta	tam	gItam	True
14087	guqakaH	qikA	guqikA	True
14087	guqakaH	kam	guqakam	True
14101	guRanam	nI	guRanI	True
14103	guRanIya	yaH	guRanIyaH	True
14103	guRanIya	yam	guRanIyam	True
14109	guRin	nI	guRinI	True
14125	gudam	dA	gudA	True
14136	gupta	ptaH	guptaH	True
14136	gupta	ptam	guptam	True
14136	gupta	ptA	guptA	True
14140	gopanam	nA	gopanA	True
14149	gopya	pyaH	gopyaH	True
14158	guru	ruH	guruH	True
14160	gurutama	maH	gurutamaH	True
14162	gurumatI	ttA	gurumattA	True
14163	gurjaraH	rI	gurjarI	True
14164	gurviRI	rvI	gurvI	True
14167	gulaH	lI	gulI	True
14174	gulmaH	lmI	gulmI	True
14184	guhya	hyaH	guhyaH	True
14184	guhya	hyam	guhyam	True
14186	gUQa	Qam	gUQam	True
14204	gfYjanaH	nam	gfYjanam	True
14206	gftsa	tsaH	gftsaH	True
14209	gfDu	DuH	gfDuH	True
14215	gfDra	DraH	gfDraH	True
14215	gfDra	Dram	gfDram	True
14215	gfDra	DrI	gfDrI	True
14225	gfham	hAH	gfhAH	True
14225	gfham	haH	gfhaH	True
14234	gfhya	hyaH	gfhyaH	True
14234	gfhya	hyam	gfhyam	True
14235	gfhyaka	kaH	gfhyakaH	True
14249	gehya	hyam	gehyam	True
14259	gAnin	nI	gAninI	True
14260	gAnIya	yam	gAnIyam	True
14262	geya	yam	geyam	True
14266	gErika	kaH	gErikaH	True
14266	gErika	kam	gErikam	True
14266	gErika	kam	gErikam	True
14267	gEreya	yam	gEreyam	True
14270	gomat	tI	gomatI	True
14271	gomaya	yaH	gomayaH	True
14271	gomaya	yam	gomayam	True
14271	gomaya	yam	gomayam	True
14273	gozWaH	zWaH	gozWaH	True
14273	gozWaH	zWam	gozWam	True
14278	goRaH	RI	goRI	True
14290	golaH	laH	golaH	True
14290	golaH	lA	golA	True
14302	gOqaH	qAH	gOqAH	False
14302	gOqaH	qI	gOqI	True
14302	gOqaH	qam	gOqam	True
14303	gOqika	kaH	gOqikaH	True
14303	gOqika	kam	gOqikam	True
14316	gOra	raH	gOraH	True
14316	gOra	ram	gOram	True
14318	gOravam	vam	gOravam	True
14338	graTita	tam	graTitam	True
14347	granTila	lam	granTilam	True
14352	grasta	stam	grastam	True
14358	gfhya	hyaH	gfhyaH	True
14368	grAha	haH	grAhaH	True
14368	grAha	hI	grAhI	True
14370	grAhaka	kaH	grAhakaH	True
14374	grAhin	RI	grAhiRI	True
14376	grAhya	hyam	grAhyam	True
14376	grAhya	hyaH	grAhyaH	True
14381	grAmika	kaH	grAmikaH	True
14382	grAmin	RI	grAmiRI	True
14383	grAmIRa	RaH	grAmIRaH	True
14384	grAmIya	yaH	grAmIyaH	True
14386	grAmeya	yI	grAmeyI	True
14387	grAmya	myaH	grAmyaH	True
14387	grAmya	myA	grAmyA	True
14387	grAmya	myam	grAmyam	True
14393	grIzma	zmaH	grIzmaH	True
14393	grIzma	zmI	grIzmI	True
14395	grEva	vam	grEvam	True
14395	grEva	yam	grEvyam	True
14411	glAna	nam	glAnam	True
14416	Ga	GaH	GaH	True
14416	Ga	Gam	Gam	True
14416	Ga	GA	GA	True
14421	Gawaka	kaH	GawakaH	True
14424	GawikaH	kam	Gawikam	True
14428	GawiMDama	maH	GawiMDamaH	True
14437	Gawwita	tA	GawwitA	True
14440	GaRwa	RwaH	GaRwaH	True
14448	Gana	naH	GanaH	True
14448	Gana	nam	Ganam	True
14453	GanAGana	naH	GanAGanaH	True
14459	GarGara	raH	GarGaraH	True
14464	Garma	rmaH	GarmaH	True
14469	Gasra	sraH	GasraH	True
14469	Gasra	sram	Gasram	True
14472	GAwaH	waH	GAwaH	True
14477	GAtana	nam	GAtanam	True
14503	GurGuraH	rA	GurGurA	True
14513	GozaH	zam	Gozam	True
14515	Gozavat	tI	GozavatI	True
14523	GUrRa	rRaH	GUrRaH	True
14528	Gfta	tam	Gftam	True
14536	GfRi	RiH	GfRiH	True
14541	Garzaka	kaH	GarzakaH	True
14542	GarzaRa	Ram	GarzaRam	True
14542	GarzaRa	RI	GarzaRI	True
14555	Gora	raH	GoraH	True
14555	Gora	rA	GorA	True
14555	Gora	ram	Goram	True
14560	GrARa	RaH	GrARaH	True
14560	GrARa	Ram	GrARam	True
14560	GrARa	Ram	GrARam	True
14562	GrAtavya	vyam	GrAtavyam	True
14564	Greya	yam	Greyam	True
14568	ca	caH	caH	True
14570	cakita	tam	cakitam	True
14570	cakita	tam	cakitam	True
14577	cakram	kraH	cakraH	True
14578	cakraka	kaH	cakrakaH	True
14582	cakrikaH	kA	cakrikA	True
14595	cakzuzya	zyaH	cakzuzyaH	True
14595	cakzuzya	zyA	cakzuzyA	True
14595	cakzuzya	zyA	cakzuzyA	True
14595	cakzuzya	zyam	cakzuzyam	True
14602	caYcaH	YcA	caYcA	True
14606	caYcala	laH	caYcalaH	True
14606	caYcala	lA	caYcalA	True
14607	caYcu	YcuH	caYcuH	True
14607	caYcu	YcuH	caYcuH	True
14607	caYcu	YcUH	caYcUH	True
14615	cawuH	wuH	cawuH	True
14616	cawula	lA	cawulA	True
14623	caRa	RaH	caRaH	True
14626	caRqa	RqaH	caRqaH	True
14626	caRqa	Rqam	caRqam	True
14627	caRqavat	tI	caRqavatI	True
14628	caRqA	RqI	caRqI	True
14635	caRqAla	laH	caRqAlaH	True
14640	cAtana	nam	cAtanam	True
14642	caturTa	rTaH	caturTaH	True
14642	caturTa	rTam	caturTam	True
14642	caturTa	aMSa	caturTAMSa	True
14642	caturTa	ASramaH	caturTASramaH	True
14642	caturTa	Palam	caturTaPalam	True
14642	caturTa	Bakta	caturTaBakta	True
14643	caturTaka	kaH	caturTakaH	True
14643	caturTaka	rTikA	caturTikA	True
14646	catuzka	zkam	catuzkam	True
14646	catuzka	zkI	catuzkI	True
14648	catuzwaya	yam	catuzwayam	True
14650	catura	raH	caturaH	True
14650	catura	ram	caturam	True
14670	candra	ndraH	candraH	True
14670	candra	ndrA	candrA	True
14671	candrakaH	kam	candrakam	True
14684	capala	laH	capalaH	True
14697	camaraH	raH	camaraH	True
14697	camaraH	ram	camaram	True
14697	camaraH	rI	camarI	True
14704	campaH	mpam	campam	True
14705	campakaH	kam	campakam	True
14716	cara	raH	caraH	True
14719	caraRaH	RaH	caraRaH	True
14719	caraRaH	Ram	caraRam	True
14722	caraTa	TaH	caraTaH	True
14722	caraTa	Tam	caraTam	True
14723	carama	mam	caramam	True
14725	carita	tam	caritam	True
14727	caritram	trA	caritrA	True
14730	carya	ryA	caryA	True
14730	carya	ryam	caryam	True
14743	carcita	tam	carcitam	True
14746	cartana	nam	cartanam	True
14756	carmaRya	Ryam	carmaRyam	True
14766	carvya	rvyam	carvyam	True
14767	carzaRi	RiH	carzaRiH	True
14769	cala	laH	calaH	True
14769	cala	lA	calA	True
14773	calana	naH	calanaH	True
14773	calana	nam	calanam	True
14773	calana	nI	calanI	True
14774	calanakam	nikA	calanikA	True
14775	calita	tam	calitam	True
14782	cazakaH	kam	cazakam	True
14788	cAkrika	kaH	cAkrikaH	True
14792	cAkzuza	zaH	cAkzuzaH	True
14792	cAkzuza	zam	cAkzuzam	True
14811	cAtura	raH	cAturaH	True
14811	cAtura	ram	cAturam	True
14811	cAtura	rI	cAturI	True
14812	cAturaka	kaH	cAturakaH	True
14813	cAturakzam	kzaH	cAturakzaH	True
14820	cAturTaka	kaH	cAturTakaH	True
14822	cAturdaSa	Sam	cAturdaSam	True
14825	cAturmAsa	sI	cAturmAsI	True
14829	cAturvarRya	rRyam	cAturvarRyam	True
14830	cAturvidya	dyam	cAturvidyam	True
14832	cAturhotra	tram	cAturhotram	True
14839	cAndra	draH	cAndraH	True
14839	cAndra	dram	cAndram	True
14839	cAndra	drI	cAndrI	True
14841	cAndramasa	saH	cAndramasaH	True
14841	cAndramasa	sI	cAndramasI	True
14841	cAndramasa	sam	cAndramasam	True
14854	cAmpeyaH	yam	cAmpeyam	True
14861	cAraH	ram	cAram	True
14862	cAraka	kaH	cArakaH	True
14869	cAritram	trA	cAritrA	True
14872	cAru	ruH	cAruH	True
14872	cAru	ru	cAru	True
14876	cArmaRa	Ram	cArmaRam	True
14884	cAlanam	nI	cAlanI	True
14891	cita	tam	citam	True
14895	citya	tyam	cityam	True
14895	citya	tyA	cityA	True
14906	cikitsita	tam	cikitsitam	True
14912	cikIrzita	tam	cikIrzitam	True
14914	cikura	raH	cikuraH	True
14917	cikka	kkaH	cikkaH	True
14917	cikka	kkA	cikkA	True
14918	cikkaRa	RaH	cikkaRaH	True
14918	cikkaRa	RA	cikkaRA	True
14918	cikkaRa	Ram	cikkaRam	True
14923	ciklidam	daH	ciklidaH	True
14933	cinmaya	yam	cinmayam	True
14935	citta	ttam	cittam	True
14940	cetaka	kI	cetakI	True
14941	cetana	naH	cetanaH	True
